"Fecha";"Usuario";"Agencia"
"2018-08-06 11:55:21";"ajherna2";"EMERGIA ESPAÑA"
"2018-08-06 12:08:35";"konectalisboa";"KONECTA LISBOA"
"2018-08-06 12:11:51";"92496";"MARKTEL"
"2018-08-06 12:11:53";"konectalisboa";"KONECTA LISBOA"
"2018-08-06 12:22:32";"mgomezaw";"ATENTO VALENCIA INBOUND"
"2018-08-06 12:29:15";"92496";"MARKTEL"
"2018-08-06 12:44:15";"eortizg4";"KONECTA LISBOA"
"2018-08-06 12:51:56";"92496";"MARKTEL"
"2018-08-06 12:54:16";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-06 13:10:36";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-06 13:16:03";"konectalisboa";"KONECTA LISBOA"
"2018-08-06 13:16:40";"92208";"MARKTEL"
"2018-08-06 13:21:36";"konectalisboa";"KONECTA LISBOA"
"2018-08-06 13:22:48";"cbanosg3";"EMERGIA ESPAÑA"
"2018-08-06 13:23:14";"konectalisboa";"KONECTA LISBOA"
"2018-08-06 13:25:51";"92393";"MARKTEL"
"2018-08-06 13:26:14";"jruizmas";"EMERGIA ESPAÑA"
"2018-08-06 13:26:56";"jsgomez5";"EMERGIA ESPAÑA"
"2018-08-06 13:34:27";"mpavong1";"KONECTA LISBOA"
"2018-08-06 13:36:36";"konectalisboa";"KONECTA LISBOA"
"2018-08-06 13:42:27";"irivera5";"EMERGIA ESPAÑA"
"2018-08-06 13:43:06";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-06 13:50:43";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-08-06 13:59:18";"92208";"MARKTEL"
"2018-08-06 14:01:54";"92385";"MARKTEL"
"2018-08-06 14:03:32";"92496";"MARKTEL"
"2018-08-06 14:07:48";"92337";"MARKTEL"
"2018-08-06 14:08:34";"92246";"MARKTEL"
"2018-08-06 14:09:18";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-06 14:12:55";"srosalec";
"2018-08-06 14:14:23";"92393";"MARKTEL"
"2018-08-06 14:21:22";"essanch9";"GSS MADRID"
"2018-08-06 14:24:22";"eortizg4";"KONECTA LISBOA"
"2018-08-06 14:24:34";"konectalisboa";"KONECTA LISBOA"
"2018-08-06 14:25:37";"92496";"MARKTEL"
"2018-08-06 14:29:21";"92496";"MARKTEL"
"2018-08-06 14:33:09";"rpayseo1";"Emergia España"
"2018-08-06 15:02:09";"amonere";"EMERGIA ESPAÑA"
"2018-08-06 15:05:21";"92496";"MARKTEL"
"2018-08-06 15:13:21";"92246";"MARKTEL"
"2018-08-06 15:27:23";"konectalisboa";"KONECTA LISBOA"
"2018-08-06 15:28:29";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-08-06 15:48:10";"eortizg4";"KONECTA LISBOA"
"2018-08-06 15:48:14";"cvazqu19";"KONECTA LISBOA"
"2018-08-06 16:05:56";"92324";"MARKTEL"
"2018-08-06 16:06:28";"92496";"MARKTEL"
"2018-08-06 16:07:03";"faviles4";"KONECTA LISBOA"
"2018-08-06 16:28:03";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-06 16:29:10";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-06 16:30:04";"jsgomez5";"EMERGIA ESPAÑA"
"2018-08-06 16:32:59";"mgcongo1";"EMERGIA ESPAÑA"
"2018-08-06 16:33:54";"konectalisboa";"KONECTA LISBOA"
"2018-08-06 16:40:54";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-08-06 16:44:50";"92393";"MARKTEL"
"2018-08-06 17:01:50";"jquintaw";"KONECTA LISBOA"
"2018-08-06 17:08:33";"jmunoz01";"GSS MADRID"
"2018-08-06 17:14:33";"nalvar14";"EMERGIA ESPAÑA"
"2018-08-06 17:17:12";"amonere";"EMERGIA ESPAÑA"
"2018-08-06 17:23:50";"92496";"MARKTEL"
"2018-08-06 17:34:39";"nperdom5";"Emergia España"
"2018-08-06 17:57:39";"konectalisboa";"KONECTA LISBOA"
"2018-08-06 18:10:02";"jsgomez5";"EMERGIA ESPAÑA"
"2018-08-06 18:12:53";"92496";"MARKTEL"
"2018-08-06 18:13:44";"92324";"MARKTEL"
"2018-08-06 18:15:23";"92208";"MARKTEL"
"2018-08-06 18:26:47";"92496";"MARKTEL"
"2018-08-06 18:28:38";"92395";"MARKTEL"
"2018-08-06 18:37:16";"nperdom5";"Emergia España"
"2018-08-06 18:52:34";"92337";"MARKTEL"
"2018-08-06 19:01:40";"rmunozrb";"ATENTO VALENCIA INBOUND"
"2018-08-06 19:12:45";"amonere";"EMERGIA ESPAÑA"
"2018-08-06 19:38:14";"edomin03";"KONECTA LISBOA"
"2018-08-06 19:48:11";"jquintaw";"KONECTA LISBOA"
"2018-08-06 19:57:18";"92496";"MARKTEL"
"2018-08-07 06:44:02";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-07 06:44:36";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-07 06:59:57";"rsardin1";"EMERGIA ESPAÑA"
"2018-08-07 07:02:55";"nscorte1";"KONECTA LISBOA"
"2018-08-07 07:04:18";"konectalisboa";"KONECTA LISBOA"
"2018-08-07 07:14:10";"92394";"MARKTEL"
"2018-08-07 07:16:22";"konectalisboa";"KONECTA LISBOA"
"2018-08-07 07:23:36";"92253";"MARKTEL"
"2018-08-07 07:34:25";"ogarci84";"GSS MADRID"
"2018-08-07 07:42:31";"92385";"MARKTEL"
"2018-08-07 07:56:06";"92201";"MARKTEL"
"2018-08-07 07:58:32";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-07 08:04:32";"lserranj";"EMERGIA ESPAÑA"
"2018-08-07 08:31:37";"aestepa3";"Emergia España"
"2018-08-07 09:15:53";"ajherna2";"EMERGIA ESPAÑA"
"2018-08-07 09:23:27";"92496";"MARKTEL"
"2018-08-07 09:24:22";"eortizg4";"KONECTA LISBOA"
"2018-08-07 09:24:52";"sggonzah";"EMERGIA ESPAÑA"
"2018-08-07 09:41:59";"92496";"MARKTEL"
"2018-08-07 09:45:14";"bigualt1";"ATENTO VALENCIA INBOUND"
"2018-08-07 09:47:49";"92393";"MARKTEL"
"2018-08-07 10:02:35";"konectalisboa";"KONECTA LISBOA"
"2018-08-07 10:20:06";"nscorte1";"KONECTA LISBOA"
"2018-08-07 10:23:28";"aestepa3";"Emergia España"
"2018-08-07 10:25:21";"eortizg4";"KONECTA LISBOA"
"2018-08-07 10:31:32";"92496";"MARKTEL"
"2018-08-07 10:44:17";"92210";"MARKTEL"
"2018-08-07 10:45:22";"cvazqu19";"KONECTA LISBOA"
"2018-08-07 10:50:18";"92393";"MARKTEL"
"2018-08-07 10:51:40";"92496";"MARKTEL"
"2018-08-07 10:56:29";"92393";"MARKTEL"
"2018-08-07 11:16:51";"92496";"MARKTEL"
"2018-08-07 11:24:35";"jtoribi6";"GSS MADRID"
"2018-08-07 11:27:28";"irivera5";"EMERGIA ESPAÑA"
"2018-08-07 11:38:08";"92393";"MARKTEL"
"2018-08-07 11:50:51";"92496";"MARKTEL"
"2018-08-07 11:55:53";"bigualt1";"ATENTO VALENCIA INBOUND"
"2018-08-07 11:59:18";"92496";"MARKTEL"
"2018-08-07 12:06:07";"gsanzso1";"ATENTO VALENCIA INBOUND"
"2018-08-07 12:08:21";"nscorte1";"KONECTA LISBOA"
"2018-08-07 12:08:34";"92394";"MARKTEL"
"2018-08-07 12:11:54";"jmfernad";"EMERGIA ESPAÑA"
"2018-08-07 12:20:23";"cvazqu19";"KONECTA LISBOA"
"2018-08-07 12:24:06";"eortizg4";"KONECTA LISBOA"
"2018-08-07 12:25:49";"konectalisboa";"KONECTA LISBOA"
"2018-08-07 12:36:18";"92208";"MARKTEL"
"2018-08-07 12:41:13";"asiveri";"GSS MADRID"
"2018-08-07 12:44:16";"ajherna2";"EMERGIA ESPAÑA"
"2018-08-07 12:45:21";"konectalisboa";"KONECTA LISBOA"
"2018-08-07 12:45:42";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-07 12:46:55";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-07 12:46:57";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-07 13:16:11";"92496";"MARKTEL"
"2018-08-07 13:24:37";"cbanosg3";"EMERGIA ESPAÑA"
"2018-08-07 13:45:17";"92324";"MARKTEL"
"2018-08-07 13:50:38";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-07 13:55:26";"92496";"MARKTEL"
"2018-08-07 13:56:52";"rsbueno2";"GSS MADRID"
"2018-08-07 14:00:04";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-08-07 14:02:06";"92337";"MARKTEL"
"2018-08-07 14:03:39";"92208";"MARKTEL"
"2018-08-07 14:03:53";"jmunoz01";"GSS MADRID"
"2018-08-07 14:06:34";"eortizg4";"KONECTA LISBOA"
"2018-08-07 14:09:54";"92246";"MARKTEL"
"2018-08-07 14:15:37";"eortizg4";"KONECTA LISBOA"
"2018-08-07 14:31:34";"amonere";"EMERGIA ESPAÑA"
"2018-08-07 14:33:56";"konectalisboa";"KONECTA LISBOA"
"2018-08-07 14:39:07";"92496";"MARKTEL"
"2018-08-07 14:42:00";"92496";"MARKTEL"
"2018-08-07 14:45:05";"jsgomez5";"EMERGIA ESPAÑA"
"2018-08-07 14:50:42";"92496";"MARKTEL"
"2018-08-07 14:50:56";"92394";"MARKTEL"
"2018-08-07 15:00:07";"92496";"MARKTEL"
"2018-08-07 15:05:01";"aacevedx";"EMERGIA ESPAÑA"
"2018-08-07 15:11:09";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-07 15:13:52";"92496";"MARKTEL"
"2018-08-07 15:21:55";"92496";"MARKTEL"
"2018-08-07 15:24:18";"cvazqu19";"KONECTA LISBOA"
"2018-08-07 15:26:00";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-07 15:47:41";"faviles4";"KONECTA LISBOA"
"2018-08-07 15:47:43";"92208";"MARKTEL"
"2018-08-07 15:51:55";"92337";"MARKTEL"
"2018-08-07 16:02:29";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-08-07 16:03:50";"92395";"MARKTEL"
"2018-08-07 16:06:59";"92496";"MARKTEL"
"2018-08-07 16:23:49";"jsgomez5";"EMERGIA ESPAÑA"
"2018-08-07 16:38:58";"mgcongo1";"EMERGIA ESPAÑA"
"2018-08-07 16:43:15";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-07 16:44:09";"konectalisboa";"KONECTA LISBOA"
"2018-08-07 16:44:47";"konectalisboa";"KONECTA LISBOA"
"2018-08-07 16:46:06";"konectalisboa";"KONECTA LISBOA"
"2018-08-07 16:54:18";"eortizg4";"KONECTA LISBOA"
"2018-08-07 17:04:14";"92395";"MARKTEL"
"2018-08-07 17:09:37";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-08-07 17:19:52";"92337";"MARKTEL"
"2018-08-07 17:25:47";"92208";"MARKTEL"
"2018-08-07 17:30:04";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-07 17:38:37";"nperdom5";"Emergia España"
"2018-08-07 17:59:49";"jjime109";"EMERGIA ESPAÑA"
"2018-08-07 18:02:56";"mlruiz1b";"EMERGIA ESPAÑA"
"2018-08-07 18:19:00";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-08-07 18:21:10";"jsgomez5";"EMERGIA ESPAÑA"
"2018-08-07 18:29:37";"vgcarra1";"EMERGIA ESPAÑA"
"2018-08-07 18:32:05";"92496";"MARKTEL"
"2018-08-07 18:35:00";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-07 18:58:06";"92395";"MARKTEL"
"2018-08-07 19:06:14";"amonere";"EMERGIA ESPAÑA"
"2018-08-07 19:10:38";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-07 19:15:22";"konectalisboa";"KONECTA LISBOA"
"2018-08-07 19:16:47";"92337";"MARKTEL"
"2018-08-07 19:38:40";"mlruiz1b";"EMERGIA ESPAÑA"
"2018-08-07 19:45:27";"nperdom5";"Emergia España"
"2018-08-08 06:29:43";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-08 06:59:27";"ogarci84";"GSS MADRID"
"2018-08-08 07:04:15";"92210";"MARKTEL"
"2018-08-08 07:04:35";"lmolinaj";"EMERGIA ESPAÑA"
"2018-08-08 07:17:35";"konectalisboa";"KONECTA LISBOA"
"2018-08-08 07:30:12";"92496";"MARKTEL"
"2018-08-08 07:38:46";"konectalisboa";"KONECTA LISBOA"
"2018-08-08 07:39:54";"konectalisboa";"KONECTA LISBOA"
"2018-08-08 07:40:13";"konectalisboa";"KONECTA LISBOA"
"2018-08-08 07:41:22";"jvazqu74";"GSS MADRID"
"2018-08-08 07:43:36";"konectalisboa";"KONECTA LISBOA"
"2018-08-08 07:56:19";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-08 08:02:25";"92496";"MARKTEL"
"2018-08-08 08:02:37";"mpavong1";"KONECTA LISBOA"
"2018-08-08 08:03:28";"92394";"MARKTEL"
"2018-08-08 08:08:37";"nscorte1";"KONECTA LISBOA"
"2018-08-08 08:09:31";"92496";"MARKTEL"
"2018-08-08 08:25:19";"92253";"MARKTEL"
"2018-08-08 08:34:26";"92496";"MARKTEL"
"2018-08-08 08:38:57";"mrubiam";"EMERGIA ESPAÑA"
"2018-08-08 08:49:37";"92385";"MARKTEL"
"2018-08-08 08:49:57";"92496";"MARKTEL"
"2018-08-08 09:12:55";"eortizg4";"KONECTA LISBOA"
"2018-08-08 09:15:58";"92496";"MARKTEL"
"2018-08-08 09:22:23";"92496";"MARKTEL"
"2018-08-08 09:22:46";"92496";"MARKTEL"
"2018-08-08 09:23:23";"92496";"MARKTEL"
"2018-08-08 09:23:51";"92496";"MARKTEL"
"2018-08-08 09:26:16";"92393";"MARKTEL"
"2018-08-08 09:39:12";"92201";"MARKTEL"
"2018-08-08 10:03:51";"konectalisboa";"KONECTA LISBOA"
"2018-08-08 10:10:13";"ajherna2";"EMERGIA ESPAÑA"
"2018-08-08 10:24:21";"konectalisboa";"KONECTA LISBOA"
"2018-08-08 10:25:46";"eortizg4";"KONECTA LISBOA"
"2018-08-08 10:40:12";"ogarci84";"GSS MADRID"
"2018-08-08 10:40:21";"ogarci84";"GSS MADRID"
"2018-08-08 10:40:44";"ogarci84";"GSS MADRID"
"2018-08-08 10:41:09";"ogarci84";"GSS MADRID"
"2018-08-08 10:43:45";"gsanzso1";"ATENTO VALENCIA INBOUND"
"2018-08-08 10:47:07";"92393";"MARKTEL"
"2018-08-08 10:50:08";"92393";"MARKTEL"
"2018-08-08 10:55:00";"amonte30";"GSS MADRID"
"2018-08-08 10:57:56";"92496";"MARKTEL"
"2018-08-08 11:01:52";"92201";"MARKTEL"
"2018-08-08 11:03:01";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-08-08 11:08:26";"konectalisboa";"KONECTA LISBOA"
"2018-08-08 11:11:15";"92496";"MARKTEL"
"2018-08-08 11:13:46";"konectalisboa";"KONECTA LISBOA"
"2018-08-08 11:15:10";"konectalisboa";"KONECTA LISBOA"
"2018-08-08 11:16:27";"92496";"MARKTEL"
"2018-08-08 11:17:36";"konectalisboa";"KONECTA LISBOA"
"2018-08-08 11:18:00";"msimonc3";"KONECTA LISBOA"
"2018-08-08 11:29:33";"92496";"MARKTEL"
"2018-08-08 11:38:15";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-08 11:45:11";"eortizg4";"KONECTA LISBOA"
"2018-08-08 12:00:30";"mgomezaw";"ATENTO VALENCIA INBOUND"
"2018-08-08 12:31:39";"92208";"MARKTEL"
"2018-08-08 12:32:16";"92385";"MARKTEL"
"2018-08-08 12:40:05";"92394";"MARKTEL"
"2018-08-08 12:41:07";"92496";"MARKTEL"
"2018-08-08 12:45:38";"amonte30";"GSS MADRID"
"2018-08-08 12:46:28";"amonte30";"GSS MADRID"
"2018-08-08 13:00:04";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-08 13:00:13";"konectalisboa";"KONECTA LISBOA"
"2018-08-08 13:08:24";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-08 13:16:20";"92496";"MARKTEL"
"2018-08-08 13:17:22";"92496";"MARKTEL"
"2018-08-08 13:33:25";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-08 13:39:10";"92496";"MARKTEL"
"2018-08-08 13:39:55";"jsgomez5";"EMERGIA ESPAÑA"
"2018-08-08 13:58:40";"92393";"MARKTEL"
"2018-08-08 13:59:18";"92395";"MARKTEL"
"2018-08-08 14:03:13";"92246";"MARKTEL"
"2018-08-08 14:04:43";"92337";"MARKTEL"
"2018-08-08 14:08:09";"mgcongo1";"EMERGIA ESPAÑA"
"2018-08-08 14:10:41";"eortizg4";"KONECTA LISBOA"
"2018-08-08 14:31:56";"amonere";"EMERGIA ESPAÑA"
"2018-08-08 14:38:40";"92208";"MARKTEL"
"2018-08-08 14:44:05";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-08 14:46:03";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-08 14:52:29";"nperdom5";"Emergia España"
"2018-08-08 14:52:57";"nalvar14";"EMERGIA ESPAÑA"
"2018-08-08 15:05:18";"mpavong1";"KONECTA LISBOA"
"2018-08-08 15:11:20";"eortizg4";"KONECTA LISBOA"
"2018-08-08 15:14:41";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-08 15:17:22";"92496";"MARKTEL"
"2018-08-08 15:18:41";"rmunozrb";"ATENTO VALENCIA INBOUND"
"2018-08-08 15:19:36";"92394";"MARKTEL"
"2018-08-08 15:20:37";"amonere";"EMERGIA ESPAÑA"
"2018-08-08 15:20:51";"92395";"MARKTEL"
"2018-08-08 15:30:18";"amonere";"EMERGIA ESPAÑA"
"2018-08-08 15:36:42";"jgmoya1b";"ATENTO VALENCIA INBOUND"
"2018-08-08 15:41:48";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-08 15:50:26";"eortizg4";"KONECTA LISBOA"
"2018-08-08 16:05:42";"92337";"MARKTEL"
"2018-08-08 16:09:41";"92496";"MARKTEL"
"2018-08-08 16:26:24";"92395";"MARKTEL"
"2018-08-08 16:35:19";"mdoradod";"EMERGIA ESPAÑA"
"2018-08-08 16:43:14";"vgcarra1";"EMERGIA ESPAÑA"
"2018-08-08 17:14:55";"92246";"MARKTEL"
"2018-08-08 17:38:26";"jsgomez5";"EMERGIA ESPAÑA"
"2018-08-08 17:38:42";"nperdom5";"Emergia España"
"2018-08-08 17:38:56";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-08 17:39:18";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-08 17:45:39";"92395";"MARKTEL"
"2018-08-08 17:47:15";"eortizg4";"KONECTA LISBOA"
"2018-08-08 18:08:47";"mlruiz1b";"EMERGIA ESPAÑA"
"2018-08-08 18:20:09";"92496";"MARKTEL"
"2018-08-08 18:38:35";"sggonzah";"EMERGIA ESPAÑA"
"2018-08-08 18:39:25";"sggonzah";"EMERGIA ESPAÑA"
"2018-08-08 18:48:01";"92246";"MARKTEL"
"2018-08-08 18:51:14";"92337";"MARKTEL"
"2018-08-08 18:54:54";"92496";"MARKTEL"
"2018-08-08 18:55:41";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-08 19:00:31";"rgmarti9";"EMERGIA ESPAÑA"
"2018-08-08 19:05:59";"jquintaw";"KONECTA LISBOA"
"2018-08-08 19:06:33";"jsgomez5";"EMERGIA ESPAÑA"
"2018-08-08 19:08:12";"92496";"MARKTEL"
"2018-08-08 19:12:12";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-08 19:13:28";"konectalisboa";"KONECTA LISBOA"
"2018-08-08 19:37:58";"amonere";"EMERGIA ESPAÑA"
"2018-08-08 19:42:41";"msimonc3";"KONECTA LISBOA"
"2018-08-08 19:58:54";"92496";"MARKTEL"
"2018-08-09 07:16:41";"bigualt1";"ATENTO VALENCIA INBOUND"
"2018-08-09 07:22:06";"92393";"MARKTEL"
"2018-08-09 07:43:14";"laramar";"KONECTA LISBOA"
"2018-08-09 07:47:47";"92201";"MARKTEL"
"2018-08-09 07:57:30";"amonte30";"GSS MADRID"
"2018-08-09 08:08:13";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 08:14:17";"eherena1";"GSS MADRID"
"2018-08-09 08:42:27";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-09 08:58:25";"92253";"MARKTEL"
"2018-08-09 08:59:00";"cvazqu19";"KONECTA LISBOA"
"2018-08-09 09:00:25";"jmfernad";"EMERGIA ESPAÑA"
"2018-08-09 09:01:35";"ajherna2";"EMERGIA ESPAÑA"
"2018-08-09 09:11:43";"eortizg4";"KONECTA LISBOA"
"2018-08-09 09:15:43";"murbano1";"EMERGIA ESPAÑA"
"2018-08-09 09:16:00";"rhermos7";"GSS MADRID"
"2018-08-09 09:19:05";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 09:22:29";"92496";"MARKTEL"
"2018-08-09 09:31:07";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-09 09:39:04";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 09:42:23";"92201";"MARKTEL"
"2018-08-09 09:53:40";"92496";"MARKTEL"
"2018-08-09 10:09:59";"92496";"MARKTEL"
"2018-08-09 10:26:09";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 10:30:39";"92393";"MARKTEL"
"2018-08-09 10:31:12";"92385";"MARKTEL"
"2018-08-09 10:34:09";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 10:34:10";"eortizg4";"KONECTA LISBOA"
"2018-08-09 10:35:19";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 10:47:02";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 10:47:27";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 11:12:02";"92496";"MARKTEL"
"2018-08-09 11:23:35";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-09 11:38:42";"cjabone2";"GSS MADRID"
"2018-08-09 11:48:59";"92253";"MARKTEL"
"2018-08-09 12:02:44";"92496";"MARKTEL"
"2018-08-09 12:03:20";"ajherna2";"EMERGIA ESPAÑA"
"2018-08-09 12:13:44";"92201";"MARKTEL"
"2018-08-09 12:14:45";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 12:24:16";"gsanzso1";"ATENTO VALENCIA INBOUND"
"2018-08-09 12:40:09";"eortizg4";"KONECTA LISBOA"
"2018-08-09 12:40:28";"92496";"MARKTEL"
"2018-08-09 12:40:45";"92496";"MARKTEL"
"2018-08-09 12:53:42";"jruizmas";"EMERGIA ESPAÑA"
"2018-08-09 12:57:27";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-09 12:58:15";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 12:59:16";"nscorte1";"KONECTA LISBOA"
"2018-08-09 13:05:50";"msimonc3";"KONECTA LISBOA"
"2018-08-09 13:13:09";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 13:13:43";"cvazqu19";"KONECTA LISBOA"
"2018-08-09 13:14:02";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 13:14:32";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 13:16:46";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 13:19:09";"92394";"MARKTEL"
"2018-08-09 13:21:59";"92208";"MARKTEL"
"2018-08-09 13:24:26";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-09 13:25:02";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 13:28:43";"cbanosg3";"EMERGIA ESPAÑA"
"2018-08-09 13:58:02";"jsgomez5";"EMERGIA ESPAÑA"
"2018-08-09 13:58:25";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-08-09 14:05:10";"92246";"MARKTEL"
"2018-08-09 14:11:54";"92395";"MARKTEL"
"2018-08-09 14:29:33";"amonere";"EMERGIA ESPAÑA"
"2018-08-09 14:44:21";"92496";"MARKTEL"
"2018-08-09 14:47:18";"92496";"MARKTEL"
"2018-08-09 14:48:53";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-09 14:54:13";"92496";"MARKTEL"
"2018-08-09 14:55:09";"92393";"MARKTEL"
"2018-08-09 14:57:13";"92208";"MARKTEL"
"2018-08-09 15:02:38";"92496";"MARKTEL"
"2018-08-09 15:08:05";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 15:09:03";"laramar";"KONECTA LISBOA"
"2018-08-09 15:10:56";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 15:11:27";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 15:11:58";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 15:12:23";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 15:12:51";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 15:16:14";"eortizg4";"KONECTA LISBOA"
"2018-08-09 15:18:17";"92395";"MARKTEL"
"2018-08-09 15:19:29";"jgmoya1b";"ATENTO VALENCIA INBOUND"
"2018-08-09 15:29:32";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 15:32:44";"92394";"MARKTEL"
"2018-08-09 15:33:14";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-08-09 15:33:18";"92393";"MARKTEL"
"2018-08-09 15:36:00";"abalmag";"EMERGIA ESPAÑA"
"2018-08-09 15:44:20";"jsgomez5";"EMERGIA ESPAÑA"
"2018-08-09 16:03:59";"92496";"MARKTEL"
"2018-08-09 16:04:49";"92208";"MARKTEL"
"2018-08-09 16:05:07";"jjime109";"EMERGIA ESPAÑA"
"2018-08-09 16:18:33";"92496";"MARKTEL"
"2018-08-09 16:22:41";"mdoradod";"EMERGIA ESPAÑA"
"2018-08-09 16:45:49";"scontreg";"EMERGIA ESPAÑA"
"2018-08-09 16:51:08";"eortizg4";"KONECTA LISBOA"
"2018-08-09 17:03:31";"92496";"MARKTEL"
"2018-08-09 17:05:50";"92208";"MARKTEL"
"2018-08-09 17:14:51";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-09 17:27:21";"jjime109";"EMERGIA ESPAÑA"
"2018-08-09 17:43:49";"92395";"MARKTEL"
"2018-08-09 18:07:43";"konectalisboa";"KONECTA LISBOA"
"2018-08-09 18:11:59";"jsgomez5";"EMERGIA ESPAÑA"
"2018-08-09 18:39:47";"92246";"MARKTEL"
"2018-08-09 18:43:56";"92496";"MARKTEL"
"2018-08-09 18:54:02";"jgmoya1b";"ATENTO VALENCIA INBOUND"
"2018-08-09 19:35:44";"rmunozrb";"ATENTO VALENCIA INBOUND"
"2018-08-09 19:39:26";"92337";"MARKTEL"
"2018-08-10 07:04:59";"lmolinaj";"EMERGIA ESPAÑA"
"2018-08-10 07:41:27";"92496";"MARKTEL"
"2018-08-10 07:57:25";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-08-10 08:33:55";"92337";"MARKTEL"
"2018-08-10 08:43:31";"konectalisboa";"KONECTA LISBOA"
"2018-08-10 09:03:03";"92201";"MARKTEL"
"2018-08-10 09:03:45";"faviles4";"KONECTA LISBOA"
"2018-08-10 09:25:15";"eortizg4";"KONECTA LISBOA"
"2018-08-10 09:32:25";"dcruzga1";"EMERGIA ESPAÑA"
"2018-08-10 09:33:28";"92253";"MARKTEL"
"2018-08-10 09:34:48";"dcruzga1";"EMERGIA ESPAÑA"
"2018-08-10 09:35:09";"mdeisid";"EMERGIA ESPAÑA"
"2018-08-10 09:36:27";"mtorcid2";"EMERGIA ESPAÑA"
"2018-08-10 09:36:53";"mlope120";"EMERGIA ESPAÑA"
