"Fecha";"Usuario";"Agencia"
"2018-05-12 08:19:20";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-12 09:15:04";"92496";"MARKTEL"
"2018-05-12 09:15:56";"92496";"MARKTEL"
"2018-05-12 09:20:21";"92496";"MARKTEL"
"2018-05-12 09:21:06";"92496";"MARKTEL"
"2018-05-12 12:04:59";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-12 12:20:41";"fsanchi2";"ATENTO VALENCIA INBOUND"
"2018-05-12 13:22:57";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-12 13:59:29";"mcabellm";"ATENTO VALENCIA INBOUND"
"2018-05-12 14:45:25";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-12 16:39:59";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-12 17:53:26";"mcabellm";"ATENTO VALENCIA INBOUND"
"2018-05-12 18:03:30";"mcabellm";"ATENTO VALENCIA INBOUND"
"2018-05-12 19:11:00";"mcabellm";"ATENTO VALENCIA INBOUND"
"2018-05-13 08:48:23";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-13 08:55:46";"fsanchi2";"ATENTO VALENCIA INBOUND"
"2018-05-13 09:49:51";"mrubiol5";"ATENTO VALENCIA INBOUND"
"2018-05-13 10:32:59";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-13 11:45:32";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-13 11:54:47";"92496";"MARKTEL"
"2018-05-13 13:28:01";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-13 14:01:14";"mcabellm";"ATENTO VALENCIA INBOUND"
"2018-05-13 15:47:18";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-13 16:04:18";"mcabellm";"ATENTO VALENCIA INBOUND"
"2018-05-13 18:12:54";"mcabellm";"ATENTO VALENCIA INBOUND"
"2018-05-13 19:01:20";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-14 06:09:06";"fsanchi2";"ATENTO VALENCIA INBOUND"
"2018-05-14 07:06:33";"92210";"MARKTEL"
"2018-05-14 07:28:04";"mrubiol5";"ATENTO VALENCIA INBOUND"
"2018-05-14 07:28:49";"bigualt1";"ATENTO VALENCIA INBOUND"
"2018-05-14 07:29:54";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 07:38:35";"mhuelam2";"ATENTO VALENCIA INBOUND"
"2018-05-14 07:42:57";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 08:16:32";"amolins";"ATENTO VALENCIA INBOUND"
"2018-05-14 08:29:49";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 08:31:06";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 08:32:18";"92496";"MARKTEL"
"2018-05-14 08:36:06";"92496";"MARKTEL"
"2018-05-14 08:39:52";"92210";"MARKTEL"
"2018-05-14 08:49:44";"mhuelam2";"ATENTO VALENCIA INBOUND"
"2018-05-14 09:02:39";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 09:06:56";"oespino6";"ATENTO VALENCIA INBOUND"
"2018-05-14 09:09:05";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 09:43:12";"bigualt1";"ATENTO VALENCIA INBOUND"
"2018-05-14 10:31:44";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 10:32:10";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 10:36:58";"bigualt1";"ATENTO VALENCIA INBOUND"
"2018-05-14 10:41:01";"amolins";"ATENTO VALENCIA INBOUND"
"2018-05-14 10:41:44";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 11:23:10";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 11:25:37";"bigualt1";"ATENTO VALENCIA INBOUND"
"2018-05-14 11:37:43";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 11:39:17";"oespino6";"ATENTO VALENCIA INBOUND"
"2018-05-14 11:49:21";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 12:15:31";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 12:25:29";"92490";"MARKTEL"
"2018-05-14 12:26:38";"92490";"MARKTEL"
"2018-05-14 12:46:35";"bigualt1";"ATENTO VALENCIA INBOUND"
"2018-05-14 12:52:29";"amolins";"ATENTO VALENCIA INBOUND"
"2018-05-14 13:06:59";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 13:12:37";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 13:19:51";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-14 13:21:45";"mgomezaw";"ATENTO VALENCIA INBOUND"
"2018-05-14 13:26:15";"92393";"MARKTEL"
"2018-05-14 13:27:36";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 13:29:00";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-14 13:41:40";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 13:56:53";"mcabellm";"ATENTO VALENCIA INBOUND"
"2018-05-14 14:02:34";"mhuelam2";"ATENTO VALENCIA INBOUND"
"2018-05-14 14:39:03";"rmunozrb";"ATENTO VALENCIA INBOUND"
"2018-05-14 15:19:04";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 15:38:02";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-14 15:41:24";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-14 16:40:08";"oespino6";"ATENTO VALENCIA INBOUND"
"2018-05-14 17:10:07";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-14 17:23:01";"rmunozrb";"ATENTO VALENCIA INBOUND"
"2018-05-14 18:22:02";"mcabellm";"ATENTO VALENCIA INBOUND"
"2018-05-14 18:26:11";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-14 18:38:13";"rmunozrb";"ATENTO VALENCIA INBOUND"
"2018-05-14 18:58:30";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 19:06:29";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-14 19:56:34";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-14 20:05:30";"92392";"MARKTEL"
"2018-05-15 06:23:54";"fsanchi2";"ATENTO VALENCIA INBOUND"
"2018-05-15 06:45:22";"cperteg2";"ATENTO VALENCIA INBOUND"
"2018-05-15 07:59:36";"gsanzso1";"ATENTO VALENCIA INBOUND"
"2018-05-15 08:08:01";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 08:20:48";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 08:23:17";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 08:41:31";"oespino6";"ATENTO VALENCIA INBOUND"
"2018-05-15 08:56:48";"fsanchi2";"ATENTO VALENCIA INBOUND"
"2018-05-15 09:13:04";"oespino6";"ATENTO VALENCIA INBOUND"
"2018-05-15 09:43:36";"cperteg2";"ATENTO VALENCIA INBOUND"
"2018-05-15 09:55:12";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 10:38:13";"oespino6";"ATENTO VALENCIA INBOUND"
"2018-05-15 10:54:58";"fsanchi2";"ATENTO VALENCIA INBOUND"
"2018-05-15 11:17:45";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 11:47:06";"oespino6";"ATENTO VALENCIA INBOUND"
"2018-05-15 11:54:24";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 12:12:44";"mhuelam2";"ATENTO VALENCIA INBOUND"
"2018-05-15 12:17:58";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 12:51:26";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 12:57:17";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 13:09:02";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 13:33:17";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-15 13:50:40";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 13:50:42";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 13:50:47";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-15 13:52:49";"mhuelam2";"ATENTO VALENCIA INBOUND"
"2018-05-15 13:56:58";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-05-15 14:55:49";"oespino6";"ATENTO VALENCIA INBOUND"
"2018-05-15 15:27:37";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-15 15:59:26";"92394";"MARKTEL"
"2018-05-15 16:27:54";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 16:29:27";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-15 16:31:42";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-05-15 16:39:14";"oespino6";"ATENTO VALENCIA INBOUND"
"2018-05-15 16:47:45";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-15 17:33:24";"mmunozt9";"ATENTO VALENCIA INBOUND"
"2018-05-15 17:42:21";"mcabellm";"ATENTO VALENCIA INBOUND"
"2018-05-15 18:01:09";"rmunozrb";"ATENTO VALENCIA INBOUND"
"2018-05-15 18:22:45";"mmateup2";"ATENTO VALENCIA INBOUND"
"2018-05-15 18:38:32";"mnortes1";"ATENTO VALENCIA INBOUND"
"2018-05-15 19:46:22";"mmunozt9";"ATENTO VALENCIA INBOUND"
